0.53587,0.53587,0.53587,0.53587,0.67482,0.67482,0.67482,0.67482,0.84979,0.63914,0.63914,0.63914,0.63914,0.63914,0.63914,0.63914,0.63914,0.7623,0.7623,0.7623,0.7623,0.80486,0.80486,0.80486,0.80486,0.59543,0.59543,0.59543,0.59543,0.66584,0.66584,0.66584,0.66584,0.66584,0.66584,0.66584,0.66584,0.59543,0.59543,0.59543,0.59543,0.6616,0.6616,0.73984,0.73984,0.71017,0.71017,0.73984,0.73984,0.71017,0.71017,0.6616,0.82732,0.71017,0.71017,0.6616,0.82732,0.71017,0.71017,0.74982,0.83848,0.73984,0.79415,0.79415,0.74982,0.83848,0.73984,0.79415,0.79415,0.74982,0.83848,0.73984,0.79415,0.79415,0.82732,0.74982,0.83848,0.73984,0.79415,0.79415,0.82732
-0.34785,-0.34785,0.34785,0.34785,-0.43804,0,0.43804,0,0,-0.41488,-0.28645,0.41488,0.28645,-0.41488,0.28645,0.41488,-0.28645,0.34165,-0.34165,-0.34165,0.34165,-0.36072,0,0.36072,0,-0.38651,-0.35379,0.38651,0.35379,-0.43222,0.15977,0.43222,-0.15977,-0.43222,-0.15977,0.43222,0.15977,-0.38651,0.35379,0.38651,-0.35379,0.39311,-0.39311,0.17753,0.4396,0.42197,0.31829,-0.4396,-0.17753,-0.42197,-0.31829,-0.39311,-0.19852,-0.31829,-0.42197,0.39311,0.19852,0.31829,0.42197,-0.44553,-0.2012,-0.4396,-0.35592,-0.35592,0,0,-0.17753,0.19056,-0.19056,0.44553,0.2012,0.4396,0.35592,0.35592,0.19852,0,0,0.17753,-0.19056,0.19056,-0.19852
-0.34785,0.34785,0.34785,-0.34785,0,0.43804,0,-0.43804,0,-0.28645,0.41488,0.28645,-0.41488,0.28645,0.41488,-0.28645,-0.41488,0.34165,-0.34165,0.34165,-0.34165,0,0.36072,0,-0.36072,-0.35379,0.38651,0.35379,-0.38651,0.15977,0.43222,-0.15977,-0.43222,-0.15977,0.43222,0.15977,-0.43222,0.35379,0.38651,-0.35379,-0.38651,0.39311,-0.39311,0.4396,0.17753,0.31829,0.42197,-0.17753,-0.4396,-0.31829,-0.42197,0.39311,0.19852,0.42197,0.31829,-0.39311,-0.19852,-0.42197,-0.31829,0,0,0.17753,-0.19056,0.19056,0.44553,0.2012,0.4396,0.35592,0.35592,0,0,-0.17753,0.19056,-0.19056,0.19852,-0.44553,-0.2012,-0.4396,-0.35592,-0.35592,-0.19852
